Label,Label_Validator,Komentar_bersih,num_words,Threshold
0,0,jakarta kalau berdiri sendiri tdk akan menyamai singapura sbb letaknya tdk sestrategis singapura justru akan tertinggal karena tdk memiliki sumber daya alam selama ini kekayaam dari daerah lain yg menyumbang ke jakarta,32,22.0
0,0,mention_user mineral logam emas ada tambang emas di beberapa daerah seperti janglot dawuhan tegalrejo dan batu ulu di jawa barat ada tambang emas pongkor yang dikelola oleh pt aneka tambang di jawa timur ada tambang emas tujuh bukit yang dikelola oleh pt merdeka copper gold bijih besi bijih besi juga merupakan komoditas yang ditambang di jawa seng seng ditambang di beberapa lokasi di pulau jawa titan titan ditemukan di pantai selat kediri pasir besi potensi tambang pasir besi di lumajang belum sepenuhnya dieksploitasi mineral bukan logam fosfat fosfat dapat ditemukan di beberapa daerah di jawa barat jawa tengah dan jawa timur dolomit dolomit ditambang di tuban gresik dan madura garam batu garam batu ditambang di madura batu pualam batu pualam juga merupakan komoditas tambang di pulau jawa batu batuan batu gunung potensi tambang batu gunung ada di kendal jogorogo di kabupaten ngawi batu gamping batu gamping juga diproduksi di pitu dan kasreman di kabupaten ngawi andesit andesit termasuk andesit batu hias diproduksi di jawa barat batu kapur batu kapur juga diproduksi di jawa barat bentonit bentonit juga diproduksi di jawa barat feldspar feldspar juga diproduksi di jawa barat marmer marmer juga diproduksi di jawa barat pasir pasang pasir pasang juga diproduksi di jawa barat sirtu sirtu juga diproduksi di jawa barat pasir kuarsa batu urug pasir kerikil pasir kuarsa dan jenis pasir lainnya diproduksi di jawa barat lain lain belerang belerang juga merupakan komoditas tambang yang diproduksi di pulau jawa batubara batubara ada di beberapa daerah di pulau jawa seperti bayah dan rangkasbitung di banten serta di bogor sukabumi purwakarta tasikmalaya dan garut tambang yang belum dieksploitasi pasir besi potensi tambang pasir besi di lumajang belum sepenuhnya,277,22.0
0,0,q tidak pernah membayangkan dan semoga tidak terjadi q ingin tetap bersatu dengan saudara 2 ku sabang sampai merauke walau berbeda kultur dan sifat2 nya,25,22.0
0,0,kalau papua aceh merdeka yg lain akan ikut 2 an satu 2 nya cara mencegah klau presiden punya nyali ikuti tiongkok dalam pennganan korupsi,24,22.0
0,0,kayanya emang make sense sih karena indo tuh terlalu luas buat ngejaga alam dan kenyamanan semua masyarakatnya merdeka sendiri sendiri biar kawasan lebih aman dan pemerintah bisa nge handle di setiap region,32,22.0
0,0,kalo maluku utara sama papua merdeka mungkin akan jadi negara terkaya soalnya maluku utara kaya akan rempah rempah sementara papua kaya akan pertambangan nikel emas dll,26,22.0
0,0,kau pikir jadi negara segampang masak air negara tanpa sumber kekayaan alam harus d beking sama sdm manusa kalau manusianya ngk bisa apa2 mau jadi apa negara itu,28,22.0
0,0,indonesia masih mending d bantu sama kekayaan alam jika ngak ada apa yg mau d harap sdm lemah jangn samakan singapur sama indonesia beda jauh,25,22.0
0,0,jangan lupa rms republik maluku selatan torang di maluku ada nikel emas dan lagi yang lagi digadang gadang dengan hasil minyak dan gas terbesar di dunia setelah arab saudi yang sekarang sumber daya cadangan minyak mereka sudah mulai berkurang emoji_fire emoji_folded_hands,41,22.0
0,0,kalau pulau jawa entar kebagi lagi bjir emoji_moai kan ada sunda dan jawa jabar ada 2 kemungkinan bangkrut karena judol atau kaya karena sdm sama sda,26,22.0
0,0,skrg yg mju cuma di pukau jawa saja liat saja keteta api mall jg puasat bisnis d situ semua pdhal hasil alam di keruk di daerah,26,22.0
0,0,udahlah gausa ngebilang jawa ini jawa itu lah gimana kita mau akur kalau kaya gini?? lagian kita semua kan diindonesia kita juga harus menerapkan pancaasila yang ke 3 jadi udah ya temen kita semua itu oraang indonesiaa emoji_smiling_face_with_smiling_eyes emoji_smiling_face,39,22.0
0,0,jakarta mungkin akan jadi kaya singapura kalau tanjung priok berfungsi jadi pemberhentian kapal pada jalur perdagangan karena pajak dari sana yang bisa diandalkan,23,22.0
0,0,jawa justru akan membentuk sistem operasi majapahit dan seperti biasa mereka akan menyatukan nusantara lihat bali budaya dan tradisi nya saja asli dari jawa semua dan sejarah nya leluhur bali kebanyakan di jawa contoh bali aga dan majapahit,38,22.0
0,0,daripada kita saling adu comennyg bikin kita berantem mending kita doakan yg terbaik untuk indonesia biar baik baik saja karena meski kita bukan sekandung kita udah jadi satu saudara se indonesia,31,22.0
0,0,eropa maju negara nya kecil kecil bahkan singapura juga brunai lah kita ini mempertahankan apa? pemain bola pun bukan putra lokal ayam pun bukan nama ayam jakarta kapan kita berubah wahai ibu pertiwi?,33,22.0
0,0,kalau bisa seperti ini merdeka sendiri sendiri aja yuk emoji_beaming_face_with_smiling_eyes drpd cma di korupsi oknum pejabat kalau di kumpulin penuh di gedung dpr,23,22.0
0,0,dijawa perkebunan buah buahnya hasil melimpah palawija melimpah hasil laut melimpah dan byk sekali pabrik karna orang jawa pekerja keras ada yg petani nelayan pengusaha pabrik ikan internasional tepatnya di kota muncar kab banyuwangi jatim dan ada pantai plengkung pantai terindah byk wisata asing yg mengunjungi nya,47,22.0
0,0,hmmm gara viti ai ini tanpa kita sadari komen di bawah sedang di adu domba jangan sampai perang antar suku emoji_loudly_crying_face emoji_loudly_crying_face emoji_loudly_crying_face kita ini sebangsa dan setanah air sama tinggal di tanah bumipertiwi,34,22.0
0,0,jawa punya perkebunan kacang padi teh buahan batu bara pertambangan emas tembaga mineral makanya belanda menjadikan jawa menjadi pusat kota karena semuanya ada dan jawa juga memiliki gunung terbanyak di indonesia,31,22.0
0,0,kalian hanya memikirkan kekayan alam pernahkan berpikir jika terjadi peperangan antar negara seperti israel dan iran apa yg akan kalian lakukan dengan negara kecil tersebut berpikir lah ga mudah membangun satu negara kecil jangn dikit dikit mau merdeka dengan pulau yg begitu kecil,43,22.0
0,0,kalian hanya memikirkan kekayan alam pernahkan berpikir jika terjadi peperangan antar negara seperti israel dan orang apa yg akan kalian lakukan dengan negara kecil tersebut berpikir lah ga mudah membangun satu negara kecil jangn dikit dikit mau merdeka dengan pulau yg begitu kecil,43,22.0
0,0,intinya pengelolaan negara kita blom maksimal entah sampai kapan pajak kepada rakyat terus mengalir untuk menggajih para wakil wakilnya semua sektor kita punya tapi rakyat stuck di situ situ ajah sampai kapan kita bisa punya pemimpin tanpa di atur pemodal padahal pemodal sesungguhnya nya rakyat itu sendiri,47,22.0
0,0,dijawa perkebunan buah buahnya hasil melimpah palawija melimpah hasil laut melimpah dan byk sekali pabrik karna orang jawa pekerja keras ada yg petani nelayan pengusaha pabrik ikan internasional tepatnya di kota muncar kab banyuwangi jatim dan ada pantai plengkung pantai terindah byk wisata asing yg mengunjungi nya,47,22.0
0,0,saya orang sumatera dan bangga dengan orang jawa dan jawa itu kaya hanya disolo dan jogja mereka kesultanan orang sumatera main ke solo main ke jogja main kekota2 besar ditegal paling banyak orang pajak mengirim surat setiap bulan artinya penghasilan mereka puluhan milyar damai lah untuk republik indonesia jangan terprovokasi oleh sosial media,53,22.0
0,0,kalimantan akan menjadi paru paru dunia sebab kalimantan lebih lengkap emas batu bara minyak bauksit nike timah karet sawit intan permata bahkan kuyangpun kami punya contoh malaysia berunei hanya bagian kecil dari kalimantan tapi mereka bisa maju dan sejahtera,39,22.0
0,0,baru nemu tadi komenan org ttg perdebatan agama scroll ke bawah eh debat daerah lagi emoji_downcast_face_with_sweat mana sama juga akun yg bikin konten bang bisa gk bg bikn konten itu jangan yg memicu perdebatan kek gini emoji_folded_hands dan juga yg bikin komen mikir juga lhh jgn menghina hina walaupun sy bukan org jawa tapi ini kyk nya berlebihan,58,22.0
0,0,fiks bukan ganti presiden emang rakyatnya harus diganti dan para anak kecil harus lebih dibenahi etika adab dan pola pikir yang lebih baik supaya gedenya gk kaya orang yg sekarang saling hina rasis kurang toleransi mau di aja adu domba naudzubillah,41,22.0
0,0,masak yang punya hasil seorang tapi di cicipi ramai2 sekarang baru sadar kapan kita bisa maju itu lah indonesia sebenar nya lebih baik segera bubar indonesia ini,27,22.0
0,0,hmmm gara viti ai ini tanpa kita sadari komen di bawah sedang di adu domba jangan sampai perang antar suku emoji_loudly_crying_face emoji_loudly_crying_face emoji_loudly_crying_face kita ini sebangsa dan setanah air sama tinggal di tanah bumipertiwi,34,22.0
0,0,di luar pulau jawa banyak tambang tpi tidk bisa mengelolanya kbnyakn orang luar negri dan kalian sllu mnylhkn orang dri pulau jawa yg mnghbiskn nya sm bngsa sndiri berani knpa sm pihak asing tidk berarti anda di tungganngi pihak asing,40,22.0
0,0,sedihnya negaraku pejuang kita rela menumpahkan darah untuk kemerdekaan setelah merdeka pemerintahannya begitu rakus ingin nguasai semua ayolah jangan sia 2 kan perjuangan pahlawan kita sedih sekali,27,22.0
0,0,itu pda ngapain hadehhhh kek krg kerjaan aja kita itu satu nusa satu bangsa walopun jdi prvinsi negara terkaya ya kalo nggk krja ya nggak makan bos emoji_person_facepalming,28,22.0
0,0,hati hati jangan pernah terpancing dengan adu domba saling menjelekan antar provinsi kita semua warga indonesia yang saling melengkapi satu sama lain jika terdapat kekurangan maka tugas kita untuk menyempurnakan,30,22.0
0,0,yauda diemin aja para bocah anj ini guys kita yg waras berikan hal hal baik untuk negara kita terutama gen z yg punya kesadaran mulai dari hal hal kecil dulu aja seperti buang sampah pada tempatnya melestarikan alam dll emoji_smiling_face,40,22.0
0,0,semua kaya akan alam makanya di kelola dalam satuan negara republik indonesia dan berdiri dalam satu negara agar kuat dari segi ekonomi kesejahteraan dan kuat dalam militer pergilah ke timor leste apakah mereka maju?? hasil bumi mereka di ambil negara asing yg bernaung di dalamnya mengontrol semuanya,47,22.0
0,0,ini menceritakan pada masa nusantara alhamdulillah skrg menjadi indonesia hingga akhir semoga kejayaan akan kembali seperti dulu rakyat nya sejahtera dipimpin yg amanah emoji_folded_hands emoji_folded_hands emoji_folded_hands emoji_folded_hands,27,22.0
0,0,kak jangan buat negara kita terpecah belah kita harus jaga negara kita baik buruk nya ingat warisan nenek moyang kita pahlawan kita emoji_folded_hands,23,22.0
0,0,jangan pisah entar pejabat mau makan apa sayang loh kalo anak istri mereka jadi kelaparan kalau rakyat yang sudah tua renta kelaparan gapapa mati pun gapapa,26,22.0
0,0,klo serluruh pulau bikin negara sndri akan terlalu mudah di jajah negara lain tnpa kita sadari kita lg di adu domba biar indonesia terpecah belah,25,22.0
0,0,stop membanding 2 kan antar provinsi ya lbh baik kita ambil sisi positif dri vid ini setiap provinsi punya potensinya sendiri2 dan potensinya bener2 potensi2 yg siap dan mampu diadu di dunia kalo dikelola dengan baik jadi tau kan kesimpulannya?,40,22.0
0,0,save raja ampat save raja ampat save raja ampat save raja ampat save raja ampat save raja ampat save raja ampat save raja ampat,24,22.0
0,0,asia selatan india dulu tuh satu wilayah atau satu negara tapi akhirnya mereka berpisah karena tidak bisa menerima perbedaan dan juga adu domba dari negara barat indonesia nih keren lo masih bineka tunggal ika ini opiniku aja bisa diluruskan kalo salah emoji_folded_hands,42,22.0
0,0,yg membuat indonesia bubar itu pemerintahannya lihat saja skrg masih ketolong sda nanti klo sda dah hbs lihat aja pesimis bget indonesia emas,23,22.0
0,0,mention_user emoji_swan maaf oot guys jangan terkecoh sama story gerindra bukan apa apa ya tapi aku rasa itu buat ngalihin perhatian kita sama berita raja ampat nah pas udah redup beritanya baru lah mereka lanjut lagi menambang karena di situ ada kata sementara jadi tolong banget naikkin terus hastag saverajaampat jangan berhenti sampe mereka berhenti juga saverajaampat,57,22.0
0,0,mention_user mention_user guys jangan terkecoh sama story gerindra bukan apa apa ya tapi aku rasa itu buat ngalihin perhatian kita sama berita raja ampat nah pas udah redup beritanya baru lah mereka lanjut lagi menambang karena di situ ada kata sementara jadi tolong banget naikkin terus hastag saverajaampat jangan berhenti sampe mereka berhenti juga saverajaampat,55,22.0
0,0,jakarta sama seperti singapore? hahah ngarang aja min jakarta ga ada sumber daya sama sekali disana setau saya yg paling makmur itu sumatra papua dan kalimantan,26,22.0
0,0,membayangkan betapa sejahteranya kalimantan saat minimal bentuk bangsa ini seperti usulan moh hatta mungkin kami di kalimantan tidak lagi kesulitan akses jalan yang kek,24,22.0
0,0,orang yang komen jangan sampai pisah nanti orang jawa makan apa? blud tak tau kalau jawa lubung padi terbesar di indo btw singapore tuh gaada apa apanya juga maju,29,22.0
0,0,usulan ini pernah dicetuskan oleh bung hatta tapi tidak disetujui oleh bung karno you know lah ada udang dibalik batu emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing,24,22.0
0,0,in another life indonesia be like this coba aja pemimpin dan orang orang di dalamnya punya iq tinggi dan bertanggung jawab semua pasti makmur nih negara,26,22.0
0,0,konten niat nya apa coba nama nya negara kesatuan dan apa semudah itu negara mau di pecah belah pejuang kita dulu tdk mengenal suku,24,22.0
0,0,komennya lucu yaa seakan pulau jawa bakal jadi pulau miskin karena mikirnya pulau jawa gada sda but asal kalian tau yaa singapura negara yang jelas miskin dengan sda tapi malah jadi negara maju negara kaya jadi dapat disimpulkan ya kalo kaya akan sda tidak menjamin negara nya menjadi kaya ataupun maju,51,22.0
0,0,dampak jika aceh pisah dengan indonesia 1 dampak ekonomi kehilangan sumber daya alam aceh memiliki sumber daya alam penting bagi indonesia seperti minyak dan gas 2 ganggu investasi ketidakstabilan politik akan membuat investor ragu menanam modal di indonesia karena di anggap tidak stabil,43,22.0
0,0,lebih percaya yg sudah sih dikeruk habis terus diterlantarkan makanya ada semboyan tunggal ika karna kita berbeda tapi satu jua itu yg bikin kita bisa se hebat saat ini tetap bersatu dan jgn terbelah tau kan siapa yg mengendalikan ai siapa dan mau apa atas pertunjukan ini,47,22.0
0,0,itu jg klo pejabatnya gk korupsi dan kekayaannya dikelola dg baik bisa seperti itu klo sebaliknya contohnya papua nugini dan indonesia semuanya dikorupsi cuma kotoran doang yg gk mau emoji_loudly_crying_face emoji_loudly_crying_face,31,22.0
0,0,papuan kaya akan emas tapi percuma kalo individu dari papuanya tidak bisa mengelola kemungkinan hasilnya sama dengan afrika afrika lebih banyak emas nya satu dunia tau tapi apa afrika lebih makmur dan modern dari negara lainnya,36,22.0
0,0,silahkan kalu mau pisah sy orang jawa tp hdup sy dh pernah singgah di smua profinsi di indonesia dari dulu sampe skrng yg gk bs maju kota padang mau trima mau gk buktinya sampe skrng gk bs maju,38,22.0
0,0,kaltim kalo mau merdeka ibukotanya sudah ada rakyat bisa di gajih tiap bulan tanpa kerja apa yg gak ada di kaltim batu bara sawit gas minyak semua ada berlebihan tapi janganlah kita terpecah kasian daerah yg penghasilannya sedikit dalam islam kita harus berbagi tidak buat kamu miskin salam nkri,49,22.0
